 # Number of iterations in MCMC :        90000
 # Weight   -ln(L/L_{max})    omega_b    omega_cdm    n_s    A_s    H0    m_ncdm    MG_beta2 
           5   79692.659019582832       1.97077486664056778E-002  0.11320821195840836       0.96819496154785156       2.19882500617448679E-009   65.060417175292969       9.05864522792398930E-004  0.57703197002410889     
           1   79694.060752945486       1.97080634534358978E-002  0.11320666223764420       0.96820724010467529       2.19880980324576834E-009   65.060989379882813       9.48373752180486917E-004  0.57694512605667114     
           3   79693.820334954769       1.97066739201545715E-002  0.11320411413908005       0.96819990873336792       2.19885803358874925E-009   65.059532165527344       9.05002350918948650E-004  0.57619673013687134     
           5   79691.785310364256       1.97057723999023438E-002  0.11320341378450394       0.96819519996643066       2.19888844021824925E-009   65.058464050292969       8.94459139090031385E-004  0.57584047317504883     
           2   79691.067596143272       1.97081826627254486E-002  0.11320997029542923       0.96818608045578003       2.19886117908264706E-009   65.061035156250000       8.96287732757627964E-004  0.57594436407089233     
           8   79692.749978438253       1.97078045457601547E-002  0.11320797353982925       0.96818852424621582       2.19883286979955316E-009   65.060600280761719       8.49799893330782652E-004  0.57644903659820557     
           1   79691.068944354469       1.97084117680788040E-002  0.11320808529853821       0.96819400787353516       2.19886851858590776E-009   65.060493469238281       9.06132918316870928E-004  0.57631933689117432     
           1   79690.584781556900       1.97099428623914719E-002  0.11321080476045609       0.96818894147872925       2.19886589733193122E-009   65.061569213867188       8.90880124643445015E-004  0.57699632644653320     
           1   79690.791738548156       1.97103135287761688E-002  0.11320980638265610       0.96819818019866943       2.19885646084348759E-009   65.061607360839844       9.17498720809817314E-004  0.57771605253219604     
           4   79693.156017758636       1.97083894163370132E-002  0.11320275068283081       0.96821171045303345       2.19883811223188786E-009   65.059188842773438       8.78345628734678030E-004  0.57665938138961792     
           1   79693.592391593702       1.97076816111803055E-002  0.11320253461599350       0.96821349859237671       2.19883549101415796E-009   65.059295654296875       9.10145055968314409E-004  0.57660090923309326     
           4   79692.911279336244       1.97097286581993103E-002  0.11320730298757553       0.96820652484893799       2.19881032748294006E-009   65.061225891113281       8.98340018466114998E-004  0.57825160026550293     
           5   79692.000739894007       1.97103582322597504E-002  0.11320943385362625       0.96819728612899780       2.19885069412048616E-009   65.061744689941406       9.03316016774624586E-004  0.57899349927902222     
           2   79692.378229906855       1.97095479816198349E-002  0.11320869624614716       0.96819770336151123       2.19885121836740662E-009   65.061630249023438       9.13969066459685564E-004  0.57845020294189453     
           3   79694.930627069465       1.97080336511135101E-002  0.11320434510707855       0.96819621324539185       2.19886904283707827E-009   65.060417175292969       8.59534891787916422E-004  0.57791709899902344     
           2   79693.528295905766       1.97091363370418549E-002  0.11320807039737701       0.96819305419921875       2.19882343345284858E-009   65.061248779296875       8.45937058329582214E-004  0.57874655723571777     
           2   79695.851770824112       1.97085961699485779E-002  0.11320282518863678       0.96821659803390503       2.19878726116563212E-009   65.060379028320313       8.82139313034713268E-004  0.57890075445175171     
           5   79693.146964628453       1.97097156196832657E-002  0.11320587992668152       0.96820473670959473       2.19883601525745413E-009   65.060691833496094       8.71196680236607790E-004  0.57945638895034790     
           1   79692.766336859248       1.97081584483385086E-002  0.11320300400257111       0.96820980310440063       2.19887480960820094E-009   65.059234619140625       9.14627453312277794E-004  0.57880192995071411     
           9   79691.578700381782       1.97095908224582672E-002  0.11320821940898895       0.96820580959320068       2.19884335467672126E-009   65.061325073242188       9.50318877585232258E-004  0.57859122753143311     
           7   79691.817841536264       1.97093617171049118E-002  0.11320745199918747       0.96820622682571411       2.19884178194195858E-009   65.061073303222656       9.37428558245301247E-004  0.57921022176742554     
          11   79691.061004583229       1.97079926729202271E-002  0.11320629715919495       0.96820348501205444       2.19888319766592373E-009   65.060310363769531       9.60575824137777090E-004  0.57839989662170410     
           1   79693.303634104814       1.97069924324750900E-002  0.11320039629936218       0.96822381019592285       2.19887638236658665E-009   65.058975219726563       9.95034817606210709E-004  0.57788044214248657     
           2   79696.412209443923       1.97052732110023499E-002  0.11319278925657272       0.96823596954345703       2.19885593659531726E-009   65.056404113769531       9.25620668567717075E-004  0.57783496379852295     
           4   79694.831786242270       1.97070445865392685E-002  0.11319672316312790       0.96823078393936157       2.19883758798809166E-009   65.057350158691406       9.13953466806560755E-004  0.57851660251617432     
           1   79694.497792929877       1.97079610079526901E-002  0.11319828778505325       0.96823400259017944       2.19884912138047420E-009   65.058464050292969       9.66471212450414896E-004  0.57768750190734863     
           6   79690.526272062780       1.97106283158063889E-002  0.11320702731609344       0.96822226047515869       2.19886851858590776E-009   65.061279296875000       1.03274197317659855E-003  0.57747632265090942     
           5   79691.503731625140       1.97118222713470459E-002  0.11320786178112030       0.96823233366012573       2.19878621270241300E-009   65.061973571777344       1.02139648515731096E-003  0.57824403047561646     
          17   79691.544597115048       1.97101943194866180E-002  0.11320509016513824       0.96823173761367798       2.19883234555700724E-009   65.060653686523438       1.03562208823859692E-003  0.57736027240753174     
           2   79692.170834146062       1.97118166834115982E-002  0.11320561170578003       0.96823924779891968       2.19881452138481124E-009   65.061515808105469       1.05001789052039385E-003  0.57723951339721680     
           2   79691.200441649562       1.97122618556022644E-002  0.11320829391479492       0.96823740005493164       2.19879827005961723E-009   65.062355041503906       1.07124494388699532E-003  0.57792586088180542     
          11   79692.791469203279       1.97108853608369827E-002  0.11320365220308304       0.96824228763580322       2.19883024858807303E-009   65.060966491699219       1.06724107172340155E-003  0.57651937007904053     
          11   79691.593204078919       1.97118129581212997E-002  0.11320611089468002       0.96824187040328979       2.19885016987369060E-009   65.061828613281250       1.11694075167179108E-003  0.57767790555953979     
           8   79693.098953837893       1.97109133005142212E-002  0.11320194602012634       0.96825087070465088       2.19883496677098711E-009   65.060516357421875       1.09313661232590675E-003  0.57808005809783936     
           7   79693.974755157484       1.97112206369638443E-002  0.11320247501134872       0.96825915575027466       2.19882500617448679E-009   65.061325073242188       1.15651264786720276E-003  0.57842594385147095     
           5   79695.083220547604       1.97110939770936966E-002  0.11320139467716217       0.96826386451721191       2.19880718206178576E-009   65.061233520507813       1.15695153363049030E-003  0.57844257354736328     
           1   79695.335593156706       1.97094306349754333E-002  0.11319823563098907       0.96826505661010742       2.19882710313842152E-009   65.059799194335938       1.14938116166740656E-003  0.57819616794586182     
